Sail Date.,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028
05-Aug,17041577,20068685,0,2324929,21558430,0,341461,7611249,8756537,21861855.71,0.0,7587668.84,21775216.12,8769513.5
06-Aug,5176616,30172,2522223,13699468,9559819,4727058,7880958,10853651,2423961,9555350.74,4746546.65,10844913.49,9549222.53,2432652.65
07-Aug,8234400,0,11161214,14485663,13742590,21415009,0,7540838,1437103,13741650.2,21606503.36,7553235.02,13740851.08,1435852.81
08-Aug,0,4242121,0,7105350,0,12012685,3857432,20160730,3163628,0.0,12016419.13,20166079.18,0.0,3169879.06
09-Aug,142794,13175575,8897377,13322104,0,9005210,0,6708169,7875000,0.0,9001280.28,6683534.0,0.0,7869409.83
10-Aug,37294000,37074899,14822592,0,2074081,17009250,6902010,0,415552,2105485.58,17008531.38,0.0,2120785.93,419417.42
11-Aug,14108921,6137668,8456249,1240362,37759,13938543,2425581,4998893,0,38057.67,13920680.95,5002931.51,35442.75,0.0
12-Aug,10666850,10338098,2668708,1852822,9533606,3000,2122819,51287638,4510585,9550749.44,3030.0,48810992.96,9541066.1,4515124.01
13-Aug,2319204,10537575,5002161,9594678,0,8554198,0,6112810,14618690,0.0,8556075.24,6113539.73,0.0,14595636.49
14-Aug,3720260,26765817,3093461,22302821,12595636,1410200,5706351,5001620,8326886,12549632.06,1326835.67,5012092.74,12552999.14,8332625.49
15-Aug,2358835,2905899,3564308,5750565,0,8368382,5465567,50688,3708581,0.0,8359041.1,54445.87,0.0,3684142.97
16-Aug,8212172,10259136,3024760,0,17358945,9762844,1445566,4398451,9665184,17496239.59,9766735.97,4385921.53,17435379.41,9713486.32
17-Aug,36271046,3140776,7195844,554101,5510270,8980460,0,5771511,1385247,5517505.26,8974662.75,5786547.26,5509876.05,1370317.96
18-Aug,9828643,4248622,10600700,0,1070,0,10445197,4512209,6338640,727.6,0.0,4508018.48,652.7,6330154.27
19-Aug,7344928,8169538,717185,9819569,8484854,0,7324238,7288788,0,8504630.98,0.0,7342562.48,8514054.46,0.0
20-Aug,2460284,9867448,32801978,17557100,50950,9531066,0,0,11410265,54056.91,9567996.5,0.0,54552.63,11396976.97
21-Aug,3694765,0,9301648,21541719,4086291,8827783,9159437,0,815513,4121373.67,8794423.21,0.0,4085213.64,824022.34
22-Aug,1432260,3415142,8974146,6957576,13412346,13524077,6099892,23884,8093688,13428043.73,13609232.88,26583.92,13459930.01,8130378.89
23-Aug,1585076,12739317,0,0,9551423,156181,0,7516665,14923916,9543472.23,159172.17,7526352.24,9546173.33,15019905.56
24-Aug,10464536,2377908,8042964,1500478,0,12704853,14860706,5204816,1580209,0.0,12661845.94,5223249.49,0.0,1585661.15
25-Aug,6681059,3659061,1633483,20642,106270,0,2979621,0,15173355,104494.66,0.0,0.0,103434.52,15144500.65
26-Aug,13667363,7139421,41146433,0,0,6115661,341300,0,6676952,0.0,6164091.68,0.0,0.0,6682047.25
27-Aug,3627673,20089850,4698962,0,42157000,43491527,0,10903642,1037755,39498816.42,43285371.5,10915928.83,39987448.97,1043319.44
28-Aug,4742320,5289364,4143876,16887307,134930,5263893,3268417,0,4106768,139951.78,5239963.96,0.0,138241.46,4102735.73
29-Aug,1363844,15524576,4192390,6668187,14861702,0,6660976,0,0,14863272.3,0.0,0.0,14885756.22,0.0
30-Aug,6746169,3600000,8509958,0,3603166,6169764,405372,4605166,3454480,3567257.5,6187297.99,4620835.79,3560017.23,3450697.53
31-Aug,0,12087224,0,1183093,4134786,11617274,9980707,22931769,17774000,4125689.55,11628011.41,22946056.08,4091499.95,18116765.13
01-Sep,25765698,3056490,0,3000,0,5200,3968102,289329,0,0.0,4421.0,325489.88,0.0,793.44
02-Sep,0,5390342,9984384,710997,6991156,15739660,8525018,0,20809967,7006243.03,15837925.72,0.0,7001999.99,21581552.88
03-Sep,4008485,5868954,13620109,31335530,62448,10300037,17880424,14646441,0,61455.31,10255178.1,14598212.58,60005.46,0.0
04-Sep,1501253,159818,5632254,0,2677175,4101525,1041780,4962179,1125217,2736756.86,4041196.73,4969945.34,2757899.42,1128838.11
05-Sep,10451622,3660363,0,8608839,20088156,300736,6123058,73688,879015,20160655.4,294614.21,67223.1,20141878.13,873126.01
06-Sep,4232726,3916686,141170,0,14865779,0,1523321,3551673,6662883,14864283.04,0.0,3572495.79,14893872.87,6661994.8
07-Sep,5938875,2517922,0,1887519,0,9694900,12158762,4690239,9460438,0.0,9672098.9,4687253.55,0.0,9454270.22
08-Sep,6938877,5075260,19886910,340036,164563,0,0,0,0,173271.2,0.0,0.0,165243.51,0.0
09-Sep,19275505,9121322,119932,7005375,17859567,20757804,2254643,6280162,10408369,17830568.69,20952234.23,6275671.05,17829670.62,10423712.73
10-Sep,3103992,0,9469267,1598446,0,11171164,1901237,2920463,6130439,0.0,11188183.02,2873465.07,0.0,6143771.81
11-Sep,6336520,28366913,3331655,16482876,4650384,0,10081754,4653053,5357779,4673895.66,0.0,4662270.34,4675818.51,5341651.73
12-Sep,0,3267896,38419883,3289168,7973707,754420,3153582,0,5992247,7976686.32,752959.11,0.0,7974377.87,6011276.4
13-Sep,37474541,4219824,0,7495000,0,23833131,0,2185993,1389866,0.0,23888456.65,2198161.95,0.0,1381151.22
14-Sep,0,20321563,8744842,20052,9037399,7366888,7472209,5226090,0,9016726.91,7335740.72,5239915.1,9029069.47,56.26
15-Sep,18185010,5047066,0,5173234,8229242,0,0,0,14829921,8188316.6,0.0,0.0,8232915.39,14856141.45
16-Sep,780977,83700,1267642,2578430,5452087,0,710129,5773770,8201994,5470618.81,0.0,5779729.4,5461812.64,8190472.3
17-Sep,5848251,361943,6835141,10272056,2900,7377900,9019900,14099755,0,3247.4,7340327.35,14191193.27,3252.0,0.0
18-Sep,3848089,0,3102602,0,3445402,10116472,0,14501000,3229607,3469967.77,10161891.35,14625882.94,3494430.06,3216368.5
19-Sep,13455764,4071086,20721811,21883464,23914650,0,3206708,5055215,8368315,23603435.36,0.0,5049416.42,23928337.68,8354472.46
20-Sep,0,7769384,0,0,12014078,9567827,46386461,10213103,8664443,12012632.39,9581411.94,10274409.56,12000396.7,8693767.77
21-Sep,0,7377954,9305279,3056168,0,2381939,6041599,4767020,41900000,0.0,2335603.76,4760621.11,0.0,43161055.61
22-Sep,12476042,7444254,47254,15734840,7980498,32069682,2922483,0,0,7987711.97,31974896.81,0.0,7995329.23,130.89
23-Sep,2798459,2287803,7042800,0,10683000,4809306,236238,0,7164653,10728036.23,4795027.03,0.0,10720064.32,7158071.27
24-Sep,2967738,0,9977960,0,13475809,241064,0,6289767,5336755,13474916.06,250761.53,6293079.3,13492751.0,5334780.24
25-Sep,3925493,2257804,0,22183862,4947155,3930803,7390665,3673561,0,4923610.49,3933069.73,3687303.9,4932403.46,0.0
26-Sep,1999000,7132539,0,13602822,32500000,0,2025698,0,0,33599555.96,0.0,0.0,33554103.98,264.48
27-Sep,0,6669212,8383559,7203770,6858140,0,44551000,8805992,4910977,6862739.64,253.69,8829419.47,6876345.28,4930072.65
28-Sep,2387787,2435446,12797524,2524588,3832951,10491115,10751882,0,0,3854541.74,10520251.37,0.0,3840710.91,0.0
29-Sep,36185160,6991916,167876,1143869,324156,15101054,0,3308234,16455647,326362.2,15072790.84,3291769.65,331157.6,16392697.39
30-Sep,3363677,32984806,8000673,0,7149438,30816008,971897,0,7838118,7141496.73,31666732.57,0.0,7150425.85,7879512.97
01-Oct,4847875,0,0,12039549,7540386,0,4505465,11169720,23515791,7518609.62,0.0,11151037.22,7526309.92,23367966.84
02-Oct,6064843,0,14054931,5345615,9612559,150514,2558108,3705553,1642537,9617235.05,155338.82,3710859.58,9620774.3,1656513.36
03-Oct,0,14814527,5946877,0,13664840,13213360,0,10935600,0,13677862.24,13190451.85,10921153.74,13659061.1,0.0
04-Oct,9021380,3787505,129181,4529131,4500900,0,6041228,9554871,0,4507673.65,0.0,9550662.42,4510755.82,0.0
05-Oct,2520116,2173490,150401,2314998,0,5749440,7097826,735516,6573029,0.0,5741360.18,730294.02,0.0,6592343.48
06-Oct,11038671,3763209,9578666,11375640,22768,23155378,43101569,8386680,12134811,24752.23,23723316.76,8341697.15,24244.87,12133204.43
07-Oct,10502947,2097472,236718,7874100,4562717,17718116,0,9420657,310247,4537015.75,17631158.87,9411767.22,4542552.15,335795.51
08-Oct,20985080,8752701,7318684,847018,17680245,9753863,2526461,0,26448,17651304.79,9743733.95,0.0,17636920.0,24000.15
09-Oct,8717050,802068,22072766,12053369,4731377,56205,1712520,5209030,2701871,4726639.89,59571.75,5227983.67,4731331.68,2722936.82
10-Oct,607006,21954831,8405775,15571357,0,24319354,10276619,2412327,4026716,0.0,24625098.45,2420773.9,0.0,4014152.23
11-Oct,49510378,7360722,19422806,0,8001000,0,2219053,6263797,4476984,8004294.61,0.0,6269019.56,8000333.29,4508618.86
12-Oct,6655091,2713848,1200872,2428682,13022000,6993630,6948647,0,2724800,13044932.08,6969740.43,0.0,13033088.75,2735158.71
13-Oct,13619665,18162614,3433181,29210,5433304,6194890,3585988,0,10591513,5459562.02,6217691.3,0.0,5445465.32,10586903.36
14-Oct,4584801,6125940,32525,317996,11667455,7905901,8416525,1655840,20352679,11743591.07,7859461.54,1646420.63,11691561.22,20327806.43
15-Oct,5161468,22131332,49235418,4630998,0,8057009,0,0,2813,0.0,8035025.59,0.0,0.0,4900.15
16-Oct,4748362,0,1166536,20515716,6210283,24989000,4707583,6425046,2955379,6204993.74,25018741.79,6442406.66,6202765.32,2958581.95
17-Oct,20980530,8329199,15764683,8443089,0,460808,5550411,12049023,7110085,0.0,467393.27,12114099.29,0.0,7123433.33
18-Oct,0,4528408,1947152,0,3508707,3933777,7820510,23050598,16017009,3497624.4,3944075.7,22931594.69,3495020.91,15994473.53
19-Oct,0,0,0,1857947,0,9151225,5209676,8197538,588920,0.0,9117491.28,8229048.82,0.0,575540.25
20-Oct,19220925,8296115,17312163,41130000,764010,0,12096898,0,11882075,816628.13,271.08,385.02,795733.37,11860452.53
21-Oct,4639062,2412088,4042706,0,9471419,6665969,0,4485302,10068806,9478084.69,6658184.14,4489694.72,9475217.02,10001924.05
22-Oct,3180007,9047829,0,9140810,16758676,0,6622,5073551,0,16730178.35,0.0,5056002.66,16732709.64,0.0
23-Oct,11796784,0,4057446,7301000,7388662,255840,8288296,1569622,2092876,7394967.97,264590.68,1591484.31,7359323.31,2102306.55
24-Oct,7706699,12495889,12074557,11448842,5499970,0,12984319,7952445,6745,5512116.47,0.0,8040099.37,5504833.34,5163.54
25-Oct,0,2864108,2695029,0,4999470,654615,5732593,2138387,7159621,4952812.1,683090.57,2116462.41,4956331.11,7158864.47
26-Oct,29146765,3534623,0,14266411,0,18301300,9232769,0,3584497,0.0,18155517.67,0.0,0.0,3606735.38
27-Oct,14153548,48838603,6391650,6142620,34000675,9058470,54685,0,6192257,35303290.1,9038457.13,0.0,34825587.01,6187374.26
28-Oct,2957963,0,0,0,11072903,0,9527488,8353272,0,10965688.03,0.0,8335654.41,10969986.23,0.0
29-Oct,4739045,9039898,10804808,15263603,8611081,3111035,0,2647564,8788078,8623383.89,3126227.25,2638893.36,8627492.99,8779274.27
30-Oct,5512821,0,3746827,6741189,6355486,9000000,2712651,14513500,0,6349127.14,8999887.36,14519680.26,6360530.06,0.0
31-Oct,0,17272,7765578,20218210,0,5166343,11940446,0,3467217,0.0,5211914.4,0.0,0.0,3466438.69
01-Nov,36000000,5389824,1595750,0,1862810,465770,0,5097010,1190527,1906793.44,466791.81,5065619.59,1892867.43,1151732.91
02-Nov,0,2120038,1266193,1890676,86422,12017858,2131999,1628624,0,86537.28,12015466.51,1667829.07,86876.49,0.0
03-Nov,9931673,8837669,4137002,0,8621019,0,2259404,42340000,13898392,8606047.93,0.0,42863583.43,8615449.36,13922505.88
04-Nov,2382515,11341994,1032318,24980,6176937,5496437,12729991,4146576,322549,6193581.34,5511591.0,4143817.39,6178418.34,322748.58
05-Nov,26843266,1343589,9863065,8145147,9901831,13058879,673456,18951793,1382566,9785637.09,13093459.81,19797325.76,9756746.17,1396829.16
06-Nov,5304613,0,2958304,21163538,3236838,0,10753622,1085019,0,3176592.66,0.0,1097021.36,3174509.44,0.0
07-Nov,11734,26357839,7965329,6218594,20006000,10245740,1413292,6662335,14533840,20120170.9,10255080.62,6663198.13,20019014.02,14558381.54
08-Nov,848954,10981971,4000650,0,1854085,44058972,5009923,5252417,391086,1929119.67,44017631.23,5261968.15,1900360.58,414350.05
09-Nov,4834483,9232032,3649548,18071770,1048000,0,11002652,2649485,16384734,1044150.07,0.0,2648124.62,1070125.11,16329810.95
10-Nov,9027051,4698022,5991636,0,0,4999415,31232529,1712401,3454161,0.0,4968585.12,1709619.73,0.0,3454711.21
11-Nov,3372027,5508018,0,8650259,17814042,9237187,4000150,4177698,12241001,17809592.93,9190539.0,4177969.23,17807883.31,12095069.85
12-Nov,5844062,0,524616,0,7077031,5775607,2290794,9483553,3004455,7078609.24,5770367.46,9498732.05,7097370.06,2978715.02
13-Nov,6882852,4977558,7645628,11654321,4082435,9671247,13075994,4496906,9404457,4101176.08,9680050.44,4495461.69,4076252.73,9421489.37
14-Nov,0,2257444,6435619,0,87205,1115136,380209,2575472,0,86546.33,1153299.4,2578605.1,86834.12,0.0
15-Nov,1867024,28989836,20700,8749572,3600,245773,2901144,3059452,60245423,3412.4,255829.95,3084533.02,3390.0,53427245.89
16-Nov,10566689,0,0,48336,2863491,16138313,6527787,0,0,2862131.39,16177442.16,0.0,2874705.92,0.0
17-Nov,11878398,7849625,5821248,0,5257930,11102959,12287730,14889599,5177664,5306565.58,11151482.37,14774595.11,5279708.17,5189152.23
18-Nov,1213966,5934761,43262000,9133986,12237201,0,0,389134,1353002,12221563.8,0.0,384915.68,12228460.25,1345442.75
19-Nov,2749175,18001000,28210306,11342897,15960874,1285366,2013029,8966680,3289054,16037593.16,1255172.15,8952768.04,15979280.47,3254233.85
20-Nov,16109966,1975273,3426764,14192227,5335487,56258760,10281403,4823839,28247223,5327552.87,50875806.48,4793756.53,5332947.75,27821754.49
21-Nov,4851064,8452444,14614179,5849331,0,3717346,7800114,7487285,3902975,0.0,3752623.77,7528348.44,0.0,3906042.27
22-Nov,0,63339911,5598992,6287570,0,27865883,3959596,1138594,6187009,0.0,27100932.61,1146386.46,0.0,6184149.55
23-Nov,2102122,11715736,0,399178,0,5725850,4601761,5309710,2436446,0.0,5738383.66,5303778.71,0.0,2440675.53
24-Nov,24219603,2487301,4153669,1050496,0,0,2865198,0,4848188,0.0,0.0,0.0,0.0,4845856.6
25-Nov,1580277,6492842,57018613,0,12229821,806737,0,6381499,5901,12213786.37,805212.31,6406611.36,12230055.54,7358.75
26-Nov,5256992,1547791,9671081,35669496,20478983,27108,0,2816991,13645860,20508724.38,29766.84,2807226.99,20412479.24,13703924.07
27-Nov,3082533,0,6483264,6526879,4185419,5234294,2070020,1963433,0,4167893.49,5228492.99,1911868.73,4146552.26,0.0
28-Nov,40143886,13432599,12672618,0,69034,3300,1129871,6505837,4026155,70040.86,3303.0,6503107.99,70858.14,4016811.75
29-Nov,9350122,11632028,400000,0,0,1215979,45791271,7304887,7919317,227.68,1215199.95,7322831.59,0.0,7886662.25
30-Nov,4573529,2220461,7861500,5994799,6537000,12305384,10957766,1218561,3644220,6489862.73,12269954.14,1233443.63,6464131.6,3640608.66
01-Dec,9788154,1013241,2103613,0,2500,0,0,429690,4270364,3146.4,0.0,415047.34,2901.0,4255836.91
02-Dec,426367,8831642,342187,833130,8036251,0,3915460,5594788,195112,8022043.78,0.0,5592950.92,8015133.14,189339.69
03-Dec,24318435,0,0,10396972,15864716,4199850,3495823,11035990,9775121,15919360.99,4169757.26,11033460.9,15917965.83,9779805.85
04-Dec,5866403,499134,1432295,26564447,12022388,6886440,13077655,3196333,1337889,12006386.86,6914671.32,3194866.54,12041527.36,1346456.91
05-Dec,0,41469554,15286909,5717888,4855850,3443932,3758110,3763807,433088,4877891.49,3390415.08,3765899.21,4860253.99,435380.16
06-Dec,30070,11168533,178053,42001,2900,4463932,6289180,18798787,11003927,3117.4,4517269.13,19036201.48,3117.0,10987859.75
07-Dec,5231478,3154659,1224378,1629804,0,1968743,2356681,4125043,0,0.0,1995087.07,4138830.14,0.0,0.0
08-Dec,16003407,5666504,6522786,4200000,9248174,8939585,0,0,5236574,9259244.96,8937892.01,0.0,9272833.86,5244726.57
09-Dec,2427808,11733014,0,7634580,5881769,10600000,1637114,12330052,14103034,5889935.08,10598291.47,12436217.37,5875314.07,14150648.27
10-Dec,6506790,0,14836959,13755130,9289219,8430311,13627902,6642507,3148037,9292005.77,8404352.46,6650390.23,9282810.3,3137641.37
11-Dec,1472739,5000165,2581662,0,4466268,2560530,40411526,5019166,0,4482591.62,2442529.62,5009569.88,4484078.92,0.0
12-Dec,108790,2712383,6476912,23662498,76804,6598287,4076977,1313867,0,76766.55,6604904.5,1318077.37,76631.69,0.0
13-Dec,0,2573396,8763864,6397738,4750300,17315208,2146020,0,7071317,4742443.47,17352417.57,0.0,4753859.48,7107338.02
14-Dec,5735984,8069313,59318,1983968,0,335863,6166575,22237157,5755537,0.0,331909.15,23353795.86,0.0,5788635.96
15-Dec,10828486,4718130,0,10621560,164557,3435597,12246656,45663987,8956778,159722.83,3402304.14,45458902.56,161149.47,8954380.74
16-Dec,1398691,347930,1896706,5458773,36370222,1110486,518917,3066974,10685862,35850158.79,1142927.88,3086244.06,35498258.43,10664312.86
17-Dec,5919119,5356834,6906847,4386388,3891659,10492850,0,8747387,194345,3919257.4,10509432.63,8738739.93,3890689.83,189611.56
18-Dec,4660480,2996065,18643164,15744972,10416901,0,4959000,3193823,4742045,10447510.13,0.0,3199277.09,10476236.64,4761660.79
19-Dec,24850,0,30521326,223200,338071,19341972,6821572,61172,68520,326452.86,19307381.9,62401.38,326508.0,57663.34
20-Dec,14463000,3237952,7761030,8422138,9427530,19188961,2826443,7090134,8169778,9442408.36,19301487.88,7076389.24,9453766.33,8175662.16
21-Dec,5411976,40049165,0,208917,0,9603147,3027537,8264715,730844,0.0,9618854.69,8252695.15,0.0,767209.06
22-Dec,9170604,10352284,545251,1923053,6900250,18963439,12812683,0,9717942,6913797.79,19148574.11,0.0,6893303.7,9731799.55
23-Dec,1602563,2500,0,7200000,16296519,24300000,0,15595959,9516920,16280617.45,24459648.61,15586722.38,16279621.52,9495124.65
24-Dec,4205050,6838126,6154574,15135072,6678780,9010539,12501320,0,11641000,6715710.06,9007536.2,0.0,6706607.28,11576432.93
25-Dec,29858948,25177260,3596386,8080251,6049266,12718551,9672354,1324922,7186648,6058206.92,12712489.66,1321783.02,6073217.71,7175260.44
26-Dec,0,3166118,26367937,0,8847231,31408,0,0,0,8900414.16,31409.82,0.0,8893088.95,685.2
27-Dec,18602811,5920988,17506090,6081902,0,0,4067294,0,4607673,0.0,0.0,0.0,0.0,4624071.2
28-Dec,307850,9979921,0,55800,55819,9839645,0,16079141,7694353,55729.17,9779874.78,15867591.54,54937.32,7701372.73
29-Dec,16878402,1995829,291472,5249180,0,7090580,0,0,2066655,0.0,7060358.38,0.0,0.0,2078533.43
30-Dec,831523,8789438,6131200,0,3946143,10619532,0,7419655,3665809,3944568.08,10591091.59,7396393.98,3919309.57,3658231.55
31-Dec,4023978,8785325,6668281,32821973,7879830,0,111614,7376423,7595589,7901674.19,0.0,7364161.32,7892713.46,7621042.11
